CustomerID,Recency,Frequency,Monetary,AOV,Total_Quantity,Days_Since_First,R_Score,F_Score,M_Score,RFM_Score,RFM_Value,Customer_Segment,Cluster,Cluster_Name,Recency_Category,Frequency_Category,Monetary_Category,Avg_Order_Value,Customer_Lifetime,Purchase_Intensity
10175.0,34,8,758.0999999999999,94.76249999999999,30,354,4,5,5,455,14,Champions,1,VIP Customers,Recent,High,High_Value,94.76249999999999,274,10.656934306569342
10176.0,58,2,328.51,164.255,13,148,3,1,2,312,6,Cannot Lose Them,2,Occasional Customers,Recent,Low,Medium_Value,164.255,118,6.186440677966101
10177.0,88,5,606.48,121.296,24,336,2,3,4,234,9,Potential Loyalists,0,Regular Customers,Recent,Medium,High_Value,121.296,238,7.668067226890757
10178.0,21,6,657.02,109.50333333333333,26,230,4,4,4,444,12,Loyal Customers,0,Regular Customers,Very_Recent,High,High_Value,109.50333333333333,201,10.895522388059703
10179.0,29,3,176.89,58.96333333333333,7,196,4,1,1,411,6,Cannot Lose Them,2,Occasional Customers,Very_Recent,Medium,Medium_Value,58.96333333333333,119,9.201680672268909
10180.0,6,2,176.89,88.445,7,165,5,1,1,511,7,At Risk,2,Occasional Customers,Very_Recent,Low,Medium_Value,88.445,66,11.06060606060606
10181.0,153,3,404.32,134.77333333333334,16,352,1,1,2,112,4,Lost Customers,3,At-Risk Customers,Moderate,Medium,Medium_Value,134.77333333333334,243,4.506172839506172
10182.0,252,2,176.89000000000001,88.44500000000001,7,286,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Low,Medium_Value,88.44500000000001,312,2.3397435897435894
10183.0,101,4,379.05,94.7625,15,345,2,2,2,222,6,Cannot Lose Them,2,Occasional Customers,Moderate,Medium,Medium_Value,94.7625,221,6.60633484162896
10184.0,44,6,657.02,109.50333333333333,26,336,3,4,4,344,11,Loyal Customers,0,Regular Customers,Recent,High,High_Value,109.50333333333333,224,9.776785714285714
10185.0,153,4,505.40000000000003,126.35000000000001,20,272,1,2,3,123,6,Cannot Lose Them,3,At-Risk Customers,Moderate,Medium,High_Value,126.35000000000001,273,5.347985347985348
10186.0,30,4,429.59000000000003,107.39750000000001,17,318,4,2,3,423,9,Potential Loyalists,2,Occasional Customers,Very_Recent,Medium,Medium_Value,107.39750000000001,150,9.733333333333334
10187.0,120,6,555.94,92.65666666666668,22,221,1,4,4,144,9,Potential Loyalists,0,Regular Customers,Moderate,High,High_Value,92.65666666666668,300,7.300000000000001
10188.0,18,7,581.21,83.03,23,343,4,5,4,454,13,Champions,0,Regular Customers,Very_Recent,High,High_Value,83.03,228,11.206140350877194
10189.0,237,3,202.16,67.38666666666667,8,354,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Medium,Medium_Value,67.38666666666667,327,3.3486238532110093
10190.0,35,1,75.81,75.81,3,35,4,1,1,411,6,Cannot Lose Them,2,Occasional Customers,Recent,Low,Low_Value,75.81,65,5.615384615384616
10191.0,9,4,581.21,145.3025,23,353,5,2,4,524,11,Loyal Customers,0,Regular Customers,Very_Recent,Medium,High_Value,145.3025,129,11.317829457364342
10192.0,11,4,353.78,88.445,14,107,5,2,2,522,9,Potential Loyalists,2,Occasional Customers,Very_Recent,Medium,Medium_Value,88.445,131,11.14503816793893
10193.0,36,6,505.4,84.23333333333333,20,318,4,4,3,443,11,Loyal Customers,0,Regular Customers,Recent,High,High_Value,84.23333333333333,216,10.13888888888889
10194.0,6,6,555.9399999999999,92.65666666666665,22,350,5,4,4,544,13,Champions,0,Regular Customers,Very_Recent,High,High_Value,92.65666666666665,186,11.774193548387096
10195.0,296,1,25.27,25.27,1,296,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Low,Low_Value,25.27,326,1.1196319018404908
10196.0,61,6,530.67,88.445,21,266,3,4,3,343,10,Potential Loyalists,0,Regular Customers,Recent,High,High_Value,88.445,241,9.087136929460582
10197.0,180,2,227.43,113.715,9,193,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Moderate,Low,Medium_Value,113.715,240,3.041666666666667
10198.0,54,6,606.48,101.08,24,222,3,4,4,344,11,Loyal Customers,0,Regular Customers,Recent,High,High_Value,101.08,234,9.358974358974358
10199.0,25,6,530.67,88.445,21,338,4,4,3,443,11,Loyal Customers,0,Regular Customers,Very_Recent,High,High_Value,88.445,205,10.682926829268292
10200.0,39,8,859.18,107.3975,34,315,3,5,5,355,13,Champions,1,VIP Customers,Recent,High,High_Value,107.3975,279,10.46594982078853
10201.0,77,6,555.94,92.65666666666668,22,271,2,4,4,244,10,Potential Loyalists,0,Regular Customers,Recent,High,High_Value,92.65666666666668,257,8.521400778210117
10202.0,81,4,353.78000000000003,88.44500000000001,14,348,2,2,2,222,6,Cannot Lose Them,2,Occasional Customers,Recent,Medium,Medium_Value,88.44500000000001,201,7.263681592039801
10203.0,13,4,505.4,126.35,20,225,5,2,3,523,10,Potential Loyalists,0,Regular Customers,Very_Recent,Medium,High_Value,126.35,133,10.977443609022556
10204.0,9,4,454.86,113.715,18,279,5,2,3,523,10,Potential Loyalists,0,Regular Customers,Very_Recent,Medium,Medium_Value,113.715,129,11.317829457364342
10205.0,95,3,202.16,67.38666666666667,8,300,2,1,1,211,4,Lost Customers,2,Occasional Customers,Moderate,Medium,Medium_Value,67.38666666666667,185,5.918918918918918
10207.0,129,6,606.48,101.08,24,280,1,4,4,144,9,Potential Loyalists,0,Regular Customers,Moderate,High,High_Value,101.08,309,7.087378640776699
10208.0,6,6,480.13,80.02166666666666,19,342,5,4,3,543,12,Loyal Customers,0,Regular Customers,Very_Recent,High,Medium_Value,80.02166666666666,186,11.774193548387096
10209.0,182,3,404.32,134.77333333333334,16,273,1,1,2,112,4,Lost Customers,3,At-Risk Customers,Old,Medium,Medium_Value,134.77333333333334,272,4.025735294117647
10210.0,312,2,151.62,75.81,6,327,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Low,Medium_Value,75.81,372,1.9623655913978495
10211.0,242,3,429.59,143.19666666666666,17,286,1,1,3,113,5,Cannot Lose Them,3,At-Risk Customers,Old,Medium,Medium_Value,143.19666666666666,332,3.298192771084337
10212.0,24,6,379.05,63.175000000000004,15,296,4,4,2,442,10,Potential Loyalists,0,Regular Customers,Very_Recent,High,Medium_Value,63.175000000000004,204,10.735294117647058
10213.0,2,5,480.13,96.026,19,280,5,3,3,533,11,Loyal Customers,0,Regular Customers,Very_Recent,Medium,Medium_Value,96.026,152,12.006578947368421
10214.0,51,7,682.2900000000001,97.47000000000001,27,313,3,5,5,355,13,Champions,0,Regular Customers,Recent,High,High_Value,97.47000000000001,261,9.789272030651341
10215.0,184,3,202.16,67.38666666666667,8,347,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Medium,Medium_Value,67.38666666666667,274,3.9963503649635035
10216.0,68,6,833.91,138.98499999999999,33,339,2,4,5,245,11,Loyal Customers,1,VIP Customers,Recent,High,High_Value,138.98499999999999,248,8.830645161290322
10217.0,12,5,530.67,106.13399999999999,21,209,5,3,3,533,11,Loyal Customers,0,Regular Customers,Very_Recent,Medium,High_Value,106.13399999999999,162,11.265432098765432
10218.0,319,1,75.81,75.81,3,319,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Low,Low_Value,75.81,349,1.0458452722063039
10219.0,85,2,303.24,151.62,12,141,2,1,2,212,5,Cannot Lose Them,2,Occasional Customers,Recent,Low,Medium_Value,151.62,145,5.0344827586206895
10220.0,41,7,555.9399999999999,79.41999999999999,22,334,3,5,4,354,12,Loyal Customers,0,Regular Customers,Recent,High,High_Value,79.41999999999999,251,10.179282868525897
10221.0,38,8,682.29,85.28625,27,355,3,5,4,354,12,Loyal Customers,1,VIP Customers,Recent,High,High_Value,85.28625,278,10.503597122302159
10222.0,3,5,379.05,75.81,15,341,5,3,2,532,10,Potential Loyalists,0,Regular Customers,Very_Recent,Medium,Medium_Value,75.81,153,11.928104575163399
10223.0,39,6,555.9399999999999,92.65666666666665,22,272,3,4,4,344,11,Loyal Customers,0,Regular Customers,Recent,High,High_Value,92.65666666666665,219,10.0
10224.0,71,4,353.78,88.445,14,362,2,2,2,222,6,Cannot Lose Them,2,Occasional Customers,Recent,Medium,Medium_Value,88.445,191,7.643979057591624
10225.0,17,6,732.8299999999999,122.13833333333332,29,333,4,4,5,445,13,Champions,0,Regular Customers,Very_Recent,High,High_Value,122.13833333333332,197,11.116751269035532
10226.0,169,3,303.24,101.08,12,200,1,1,2,112,4,Lost Customers,3,At-Risk Customers,Moderate,Medium,Medium_Value,101.08,259,4.227799227799228
10227.0,65,6,530.67,88.445,21,264,3,4,3,343,10,Potential Loyalists,0,Regular Customers,Recent,High,High_Value,88.445,245,8.938775510204081
10228.0,13,9,631.75,70.19444444444444,25,315,5,5,4,554,14,Champions,1,VIP Customers,Very_Recent,High,High_Value,70.19444444444444,283,11.607773851590105
10229.0,13,5,505.4,101.08,20,328,5,3,3,533,11,Loyal Customers,0,Regular Customers,Very_Recent,Medium,High_Value,101.08,163,11.196319018404909
10230.0,12,7,581.21,83.03,23,248,5,5,4,554,14,Champions,0,Regular Customers,Very_Recent,High,High_Value,83.03,222,11.509009009009008
10231.0,109,2,176.89,88.445,7,274,2,1,1,211,4,Lost Customers,2,Occasional Customers,Moderate,Low,Medium_Value,88.445,169,4.319526627218935
10232.0,50,2,101.08,50.54,4,360,3,1,1,311,5,Cannot Lose Them,2,Occasional Customers,Recent,Low,Medium_Value,50.54,110,6.636363636363637
10233.0,3,5,581.2099999999999,116.24199999999999,23,261,5,3,4,534,12,Loyal Customers,0,Regular Customers,Very_Recent,Medium,High_Value,116.24199999999999,153,11.928104575163399
10234.0,37,3,227.43,75.81,9,287,3,1,1,311,5,Cannot Lose Them,2,Occasional Customers,Recent,Medium,Medium_Value,75.81,127,8.622047244094487
10235.0,79,6,631.75,105.29166666666667,25,349,2,4,4,244,10,Potential Loyalists,0,Regular Customers,Recent,High,High_Value,105.29166666666667,259,8.455598455598455
10236.0,52,4,379.05,94.7625,15,198,3,2,2,322,7,At Risk,2,Occasional Customers,Recent,Medium,Medium_Value,94.7625,172,8.488372093023255
10237.0,14,5,682.29,136.458,27,353,5,3,4,534,12,Loyal Customers,0,Regular Customers,Very_Recent,Medium,High_Value,136.458,164,11.128048780487806
10238.0,65,6,505.4,84.23333333333333,20,364,3,4,3,343,10,Potential Loyalists,0,Regular Customers,Recent,High,High_Value,84.23333333333333,245,8.938775510204081
10239.0,28,10,758.1,75.81,30,325,4,5,5,455,14,Champions,1,VIP Customers,Very_Recent,High,High_Value,75.81,328,11.128048780487806
10240.0,57,3,252.7,84.23333333333333,10,126,3,1,1,311,5,Cannot Lose Them,2,Occasional Customers,Recent,Medium,Medium_Value,84.23333333333333,147,7.448979591836735
10241.0,116,3,252.7,84.23333333333333,10,203,2,1,1,211,4,Lost Customers,2,Occasional Customers,Moderate,Medium,Medium_Value,84.23333333333333,206,5.315533980582524
10242.0,122,4,277.97,69.4925,11,308,1,2,1,121,4,Lost Customers,2,Occasional Customers,Moderate,Medium,Medium_Value,69.4925,242,6.033057851239669
10243.0,84,7,682.29,97.47,27,242,2,5,4,254,11,Loyal Customers,0,Regular Customers,Recent,High,High_Value,97.47,294,8.69047619047619
10244.0,32,6,732.8299999999999,122.13833333333332,29,361,4,4,5,445,13,Champions,0,Regular Customers,Recent,High,High_Value,122.13833333333332,212,10.330188679245284
10245.0,12,5,606.48,121.296,24,186,5,3,4,534,12,Loyal Customers,0,Regular Customers,Very_Recent,Medium,High_Value,121.296,162,11.265432098765432
10246.0,112,7,859.18,122.74,34,359,2,5,5,255,12,Loyal Customers,1,VIP Customers,Moderate,High,High_Value,122.74,322,7.934782608695651
10247.0,29,5,555.9399999999999,111.18799999999999,22,360,4,3,4,434,11,Loyal Customers,0,Regular Customers,Very_Recent,Medium,High_Value,111.18799999999999,179,10.195530726256983
10248.0,9,2,176.89,88.445,7,270,5,1,1,511,7,At Risk,2,Occasional Customers,Very_Recent,Low,Medium_Value,88.445,69,10.579710144927537
10249.0,9,7,631.75,90.25,25,185,5,5,4,554,14,Champions,0,Regular Customers,Very_Recent,High,High_Value,90.25,219,11.666666666666668
10250.0,198,1,50.54,50.54,2,198,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Low,Low_Value,50.54,228,1.6008771929824561
10251.0,298,1,101.08,101.08,4,298,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Low,Medium_Value,101.08,328,1.1128048780487805
10252.0,7,8,1061.34,132.6675,42,242,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,High,Premium,132.6675,247,11.821862348178138
10253.0,166,5,328.51,65.702,13,290,1,3,2,132,6,Cannot Lose Them,3,At-Risk Customers,Moderate,Medium,Medium_Value,65.702,316,5.775316455696203
10254.0,14,3,176.89000000000001,58.96333333333334,7,181,5,1,1,511,7,At Risk,2,Occasional Customers,Very_Recent,Medium,Medium_Value,58.96333333333334,104,10.528846153846153
10255.0,9,3,303.24,101.08,12,116,5,1,2,512,8,At Risk,2,Occasional Customers,Very_Recent,Medium,Medium_Value,101.08,99,11.06060606060606
10256.0,12,9,1086.61,120.73444444444443,43,336,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,High,Premium,120.73444444444443,282,11.648936170212766
10257.0,65,7,505.4,72.2,20,331,3,5,3,353,11,Loyal Customers,0,Regular Customers,Recent,High,High_Value,72.2,275,9.290909090909091
10258.0,6,8,934.99,116.87375,37,235,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,High,High_Value,116.87375,246,11.869918699186991
10259.0,22,8,758.1,94.7625,30,351,4,5,5,455,14,Champions,1,VIP Customers,Very_Recent,High,High_Value,94.7625,262,11.14503816793893
10260.0,2,5,454.85999999999996,90.972,18,251,5,3,3,533,11,Loyal Customers,0,Regular Customers,Very_Recent,Medium,Medium_Value,90.972,152,12.006578947368421
10261.0,89,4,202.16,50.54,8,328,2,2,1,221,5,Cannot Lose Them,2,Occasional Customers,Recent,Medium,Medium_Value,50.54,209,6.9856459330143545
10262.0,63,2,151.62,75.81,6,286,3,1,1,311,5,Cannot Lose Them,2,Occasional Customers,Recent,Low,Medium_Value,75.81,123,5.934959349593496
10263.0,72,6,657.02,109.50333333333333,26,220,2,4,4,244,10,Potential Loyalists,0,Regular Customers,Recent,High,High_Value,109.50333333333333,252,8.69047619047619
10264.0,38,3,328.51,109.50333333333333,13,247,3,1,2,312,6,Cannot Lose Them,2,Occasional Customers,Recent,Medium,Medium_Value,109.50333333333333,128,8.5546875
10265.0,68,2,252.7,126.35,10,256,2,1,1,211,4,Lost Customers,2,Occasional Customers,Recent,Low,Medium_Value,126.35,128,5.703125
10266.0,8,7,555.94,79.42,22,293,5,5,4,554,14,Champions,0,Regular Customers,Very_Recent,High,High_Value,79.42,218,11.720183486238533
10267.0,4,4,379.05,94.7625,15,352,5,2,2,522,9,Potential Loyalists,2,Occasional Customers,Very_Recent,Medium,Medium_Value,94.7625,124,11.774193548387098
10268.0,164,4,581.21,145.3025,23,361,1,2,4,124,7,At Risk,3,At-Risk Customers,Moderate,Medium,High_Value,145.3025,284,5.140845070422535
10269.0,79,6,606.48,101.08,24,354,2,4,4,244,10,Potential Loyalists,0,Regular Customers,Recent,High,High_Value,101.08,259,8.455598455598455
10270.0,72,8,783.37,97.92125,31,336,2,5,5,255,12,Loyal Customers,1,VIP Customers,Recent,High,High_Value,97.92125,312,9.358974358974358
10271.0,62,7,606.48,86.64,24,242,3,5,4,354,12,Loyal Customers,0,Regular Customers,Recent,High,High_Value,86.64,272,9.393382352941176
10272.0,55,3,202.16,67.38666666666667,8,189,3,1,1,311,5,Cannot Lose Them,2,Occasional Customers,Recent,Medium,Medium_Value,67.38666666666667,145,7.551724137931035
10273.0,62,4,252.7,63.175,10,286,3,2,1,321,6,Cannot Lose Them,2,Occasional Customers,Recent,Medium,Medium_Value,63.175,182,8.021978021978022
10274.0,14,6,606.48,101.08,24,270,5,4,4,544,13,Champions,0,Regular Customers,Very_Recent,High,High_Value,101.08,194,11.288659793814432
10275.0,52,7,1010.8,144.4,40,209,3,5,5,355,13,Champions,1,VIP Customers,Recent,High,Premium,144.4,262,9.751908396946565
10276.0,106,5,379.05,75.81,15,228,2,3,2,232,7,At Risk,0,Regular Customers,Moderate,Medium,Medium_Value,75.81,256,7.12890625
10277.0,21,10,1111.88,111.18800000000002,44,310,4,5,5,455,14,Champions,1,VIP Customers,Very_Recent,High,Premium,111.18800000000002,321,11.370716510903426
10278.0,14,2,227.42999999999998,113.71499999999999,9,325,5,1,1,511,7,At Risk,2,Occasional Customers,Very_Recent,Low,Medium_Value,113.71499999999999,74,9.864864864864865
10279.0,357,1,101.08,101.08,4,357,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Low,Medium_Value,101.08,387,0.9431524547803618
10280.0,26,9,960.26,106.69555555555556,38,247,4,5,5,455,14,Champions,1,VIP Customers,Very_Recent,High,High_Value,106.69555555555556,296,11.097972972972974
10281.0,20,4,404.32,101.08,16,335,4,2,2,422,8,At Risk,2,Occasional Customers,Very_Recent,Medium,Medium_Value,101.08,140,10.428571428571429
10282.0,13,7,505.4,72.2,20,354,5,5,3,553,13,Champions,0,Regular Customers,Very_Recent,High,High_Value,72.2,223,11.457399103139013
10283.0,34,7,530.67,75.80999999999999,21,286,4,5,3,453,12,Loyal Customers,0,Regular Customers,Recent,High,High_Value,75.80999999999999,244,10.471311475409836
10284.0,86,6,682.29,113.71499999999999,27,355,2,4,4,244,10,Potential Loyalists,0,Regular Customers,Recent,High,High_Value,113.71499999999999,266,8.233082706766917
10285.0,12,4,505.4,126.35,20,339,5,2,3,523,10,Potential Loyalists,0,Regular Customers,Very_Recent,Medium,High_Value,126.35,132,11.06060606060606
10286.0,120,3,404.32,134.77333333333334,16,249,1,1,2,112,4,Lost Customers,2,Occasional Customers,Moderate,Medium,Medium_Value,134.77333333333334,210,5.214285714285714
10287.0,28,2,252.7,126.35,10,132,4,1,1,411,6,Cannot Lose Them,2,Occasional Customers,Very_Recent,Low,Medium_Value,126.35,88,8.295454545454545
10288.0,129,3,252.7,84.23333333333333,10,235,1,1,1,111,3,Lost Customers,2,Occasional Customers,Moderate,Medium,Medium_Value,84.23333333333333,219,5.0
10289.0,6,3,252.7,84.23333333333333,10,358,5,1,1,511,7,At Risk,2,Occasional Customers,Very_Recent,Medium,Medium_Value,84.23333333333333,96,11.406250000000002
10290.0,7,5,657.02,131.404,26,202,5,3,4,534,12,Loyal Customers,0,Regular Customers,Very_Recent,Medium,High_Value,131.404,157,11.624203821656051
10291.0,59,2,252.7,126.35,10,138,3,1,1,311,5,Cannot Lose Them,2,Occasional Customers,Recent,Low,Medium_Value,126.35,119,6.1344537815126055
10292.0,165,4,379.05,94.7625,15,331,1,2,2,122,5,Cannot Lose Them,3,At-Risk Customers,Moderate,Medium,Medium_Value,94.7625,285,5.12280701754386
10293.0,64,8,758.1,94.7625,30,330,3,5,5,355,13,Champions,1,VIP Customers,Recent,High,High_Value,94.7625,304,9.605263157894736
10295.0,14,5,454.86,90.97200000000001,18,312,5,3,3,533,11,Loyal Customers,0,Regular Customers,Very_Recent,Medium,Medium_Value,90.97200000000001,164,11.128048780487806
10296.0,84,3,353.78,117.92666666666666,14,256,2,1,2,212,5,Cannot Lose Them,2,Occasional Customers,Recent,Medium,Medium_Value,117.92666666666666,174,6.293103448275862
10297.0,8,7,833.91,119.13,33,340,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,High,High_Value,119.13,218,11.720183486238533
10298.0,46,4,379.05,94.7625,15,142,3,2,2,322,7,At Risk,2,Occasional Customers,Recent,Medium,Medium_Value,94.7625,166,8.795180722891565
10299.0,38,5,404.32,80.864,16,299,3,3,2,332,8,At Risk,0,Regular Customers,Recent,Medium,Medium_Value,80.864,188,9.707446808510639
10300.0,3,4,454.86,113.715,18,288,5,2,3,523,10,Potential Loyalists,0,Regular Customers,Very_Recent,Medium,Medium_Value,113.715,123,11.869918699186991
10301.0,24,3,429.59,143.19666666666666,17,175,4,1,3,413,8,At Risk,2,Occasional Customers,Very_Recent,Medium,Medium_Value,143.19666666666666,114,9.605263157894736
10302.0,44,9,1061.34,117.92666666666666,42,342,3,5,5,355,13,Champions,1,VIP Customers,Recent,High,Premium,117.92666666666666,314,10.461783439490446
10303.0,112,7,732.8299999999999,104.68999999999998,29,334,2,5,5,255,12,Loyal Customers,1,VIP Customers,Moderate,High,High_Value,104.68999999999998,322,7.934782608695651
10304.0,147,5,429.59,85.91799999999999,17,275,1,3,3,133,7,At Risk,0,Regular Customers,Moderate,Medium,Medium_Value,85.91799999999999,297,6.1447811447811445
10305.0,83,3,328.51,109.50333333333333,13,240,2,1,2,212,5,Cannot Lose Them,2,Occasional Customers,Recent,Medium,Medium_Value,109.50333333333333,173,6.329479768786127
10306.0,65,8,833.91,104.23875,33,345,3,5,5,355,13,Champions,1,VIP Customers,Recent,High,High_Value,104.23875,305,9.573770491803279
10307.0,48,7,606.48,86.64,24,359,3,5,4,354,12,Loyal Customers,0,Regular Customers,Recent,High,High_Value,86.64,258,9.9031007751938
10309.0,1,5,555.94,111.18800000000002,22,360,5,3,4,534,12,Loyal Customers,0,Regular Customers,Very_Recent,Medium,High_Value,111.18800000000002,151,12.086092715231787
10310.0,5,4,379.04999999999995,94.76249999999999,15,346,5,2,2,522,9,Potential Loyalists,2,Occasional Customers,Very_Recent,Medium,Medium_Value,94.76249999999999,125,11.680000000000001
